,postal,sushi,correoelec,Página web,telefono,per_ocu,Alimentos & Bebidas,Bibliotecas,Combustibles,Construcción,Correo postal,Deportes,Desechos,Energía,Escuela,Finanzas,Hospedaje,Juegos de azar,Licores,Maquinaria y Equipos,Mascotas,Medios de comunicación,Parques & áreas verdes,Productos médicos,Religión,Reparación vehiculos,Restaurantes,Sector primario,Servicios médicos,Tiendas,Transporte,Vestimenta,Fijo,Semifijo,AEROPUERTO,AMPLIACION,BARRIO,CANTON,CIUDAD,CIUDAD INDUSTRIAL,COLONIA,CONDOMINIO,CONJUNTO HABITACIONAL,CORREDOR INDUSTRIAL,CUARTEL,EJIDO,EXHACIENDA,FRACCION,FRACCIONAMIENTO,HACIENDA,LOCALIDAD,MANZANA,NINGUNO,OTRO,OTRO (ESPECIFIQUE),PARAJE,PARQUE INDUSTRIAL,PRIVADA,PROLONGACION,PUEBLO,PUERTO,RANCHERIA,RANCHO,RESIDENCIAL,RINCONADA,SECTOR,UNIDAD,UNIDAD HABITACIONAL,VILLA,ZONA COMERCIAL,ZONA FEDERAL,ZONA INDUSTRIAL,ZONA NAVAL,AEROPUERTO,CENTRAL CAMIONERA,CENTRAL DE ABASTO,CENTRO Y PLAZA COMERCIAL,CIUDAD INDUSTRIAL,EDIFICIO COMERCIAL Y DE SERVICIOS,"HOSPITAL, CENTRO MEDICO O CLINICA",MERCADO PUBLICO,NO PLAZA,OTRO CONGLOMERADO,PARQUE INDUSTRIAL,PARQUE RECREATIVO,PASAJE Y ANDADOR COMERCIAL,"TIANGUIS, BAZAR O PULGA",Poblacion_total,Personas con discapacidad,Escolaridad promedio,Población sin seguro,Población con seguro,Población con religión,Población sin religion,Viviendas habitadas
65,80140,2,114,54,200,847,50.0,0.0,5.0,15.0,0.0,0.0,3.0,0.0,20.0,16.0,0.0,2.0,8.0,16.0,0.0,2.0,0.0,3.0,5.0,52.0,51.0,14.0,6.0,86.0,16.0,3.0,505.0,19.0,11.0,0.0,0.0,0.0,1.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,496.0,4.0,0.0,1.0,1.0,0.0,422803432,16636824,6153.14,88134008,333629177,370290973,51344077,121441614
66,80143,6,50,16,133,390,40.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,7.0,3.0,8.0,35.0,4.0,12.0,59.0,1.0,7.0,305.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,310.0,2.0,0.0,0.0,0.0,0.0,220033842,8655848,3532.84,45892170,173600538,192707702,26718366,63194624
67,80144,1,7,4,38,117,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,18.0,1.0,10.0,2.0,0.0,2.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,70332192,2767470,1022.25,14660892,55498257,61596870,8540964,20201487
68,80145,2,76,30,71,263,10.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,5.0,1.0,3.0,0.0,5.0,1.0,7.0,18.0,6.0,6.0,8.0,5.0,8.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,139.0,2.0,0.0,0.0,0.0,0.0,130154976,5121410,1891.75,27131076,102703671,113989610,15805692,37384361
69,80147,0,0,0,3,18,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10509408,413530,152.75,2190708,8292843,9204130,1276236,3018613
70,80148,1,24,8,89,183,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,12.0,22.0,0.0,5.0,9.0,0.0,7.0,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,109944576,4326160,1598.0,22918176,86755896,96289360,13351392,31579336
71,80149,0,7,3,4,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11317824,445340,164.5,2359224,8930754,9912140,1374408,3250814
72,80150,0,283,88,199,839,34.0,0.0,3.0,20.0,4.0,2.0,12.0,3.0,6.0,14.0,2.0,2.0,3.0,26.0,7.0,5.0,0.0,11.0,4.0,51.0,23.0,31.0,3.0,23.0,21.0,17.0,437.0,25.0,1.0,0.0,0.0,0.0,4.0,0.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,402.0,3.0,20.0,0.0,0.0,0.0,360556109,14187561,5323.95,75158447,284510556,315774058,43785672,103562279
73,80154,0,2,1,2,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,7275744,286290,105.75,1516644,5741199,6372090,883548,2089809
74,80155,0,40,16,18,129,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,8.0,6.0,3.0,0.0,4.0,0.0,0.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,0.0,0.0,0.0,46096586,1814088,707.39,9608620,36374583,40369510,5599718,13239781
75,80159,1,53,9,103,293,17.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,5.0,4.0,2.0,0.0,4.0,8.0,2.0,1.0,0.0,5.0,1.0,7.0,25.0,4.0,6.0,21.0,2.0,2.0,160.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,150.0,1.0,0.0,0.0,0.0,0.0,137430720,5407700,1997.5,28647720,108444870,120361700,16689240,39474170
76,80160,0,157,45,244,692,48.0,0.0,4.0,10.0,2.0,1.0,2.0,0.0,11.0,10.0,3.0,0.0,8.0,11.0,2.0,3.0,0.0,9.0,5.0,62.0,27.0,5.0,11.0,53.0,6.0,6.0,448.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,446.0,0.0,2.0,0.0,0.0,0.0,367020864,14441740,5334.5,76506264,289611594,321436540,44570088,105419254
77,80166,0,10,3,67,137,7.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,31.0,8.0,0.0,4.0,14.0,0.0,2.0,103.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,86500512,3403670,1257.25,18031212,68256477,75757070,10504404,24845507
78,80170,4,53,18,127,341,14.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,4.0,8.0,2.0,4.0,0.0,3.0,3.0,26.0,36.0,3.0,14.0,19.0,1.0,5.0,260.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,259.0,1.0,0.0,0.0,1.0,0.0,213421824,8397840,3102.0,44488224,168408504,186914640,25917408,61301064
79,80172,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,808416,31810,11.75,168516,637911,708010,98172,232201
80,80177,2,23,12,9,118,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,9.0,9.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,68715360,2703850,998.75,14323860,54222435,60180850,8344620,19737085
81,80178,2,15,7,31,194,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,3.0,13.0,1.0,4.0,11.0,0.0,12.0,124.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,107519328,4230730,1562.75,22412628,84842163,94165330,13056876,30882733
82,80179,3,4,3,22,119,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,14.0,0.0,2.0,19.0,0.0,3.0,85.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,82458432,3244620,1198.5,17188632,65066922,72217020,10013544,23684502
83,80180,12,163,36,736,1553,160.0,0.0,6.0,36.0,0.0,0.0,8.0,0.0,23.0,5.0,4.0,2.0,32.0,8.0,7.0,3.0,0.0,9.0,20.0,214.0,141.0,10.0,31.0,161.0,6.0,36.0,1239.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,1166.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,1046898720,41193950,15216.25,218228220,826094745,916872950,127132740,300700295
84,80184,7,47,10,201,588,54.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,19.0,3.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,4.0,4.0,30.0,73.0,4.0,11.0,110.0,1.0,14.0,485.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,411.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,399366199,15714619,5846.89,83248608,315135012,349763616,48498969,114709529
85,80186,0,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1018,33,7.65,151,867,789,229,260
86,80187,0,0,0,0,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3233664,127240,47.0,674064,2551644,2832040,392688,928804
87,80189,2,36,18,62,210,22.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,26.0,3.0,9.0,23.0,1.0,11.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,132580224,5216840,1927.0,27636624,104617404,116113640,16100208,38080964
88,80190,6,64,26,262,890,80.0,0.0,9.0,26.0,0.0,1.0,4.0,1.0,26.0,7.0,0.0,0.0,23.0,3.0,3.0,0.0,0.0,9.0,10.0,80.0,86.0,3.0,25.0,140.0,3.0,14.0,738.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,608737248,23952930,8847.75,126892548,480346983,533131530,73923516,174847353
89,80192,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,808416,31810,11.75,168516,637911,708010,98172,232201
90,80193,0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1642113,64997,47.71,341844,1296276,1435400,202215,470879
91,80194,14,101,28,354,1035,81.0,0.0,5.0,13.0,0.0,3.0,5.0,0.0,31.0,0.0,2.0,0.0,33.0,1.0,5.0,3.0,0.0,11.0,9.0,69.0,120.0,5.0,11.0,169.0,0.0,36.0,840.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,354.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,852.0,0.0,0.0,0.0,0.0,0.0,696046211,27388410,10116.75,145092276,549241371,609596610,84526092,199925071
92,80195,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,808416,31810,11.75,168516,637911,708010,98172,232201
93,80196,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4042080,159050,58.75,842580,3189555,3540050,490860,1161005
94,80197,9,79,35,331,842,75.0,0.0,4.0,12.0,0.0,2.0,4.0,0.0,18.0,11.0,0.0,0.0,28.0,1.0,5.0,1.0,0.0,8.0,9.0,39.0,66.0,3.0,9.0,174.0,1.0,28.0,657.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,0.0,0.0,620.0,2.0,0.0,0.0,0.0,0.0,550531559,21662621,8009.4,114759467,434417583,482155059,66855146,158128937
95,80199,10,122,42,253,877,63.0,0.0,6.0,24.0,1.0,5.0,6.0,1.0,28.0,6.0,0.0,0.0,22.0,6.0,2.0,5.0,0.0,5.0,14.0,62.0,77.0,4.0,9.0,144.0,3.0,12.0,647.0,36.0,0.0,1.0,1.0,0.0,0.0,1.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,0.0,0.0,647.0,1.0,1.0,0.0,0.0,0.0,552148128,21726230,8025.25,115096428,435693213,483570830,67051476,158593283
96,80200,4,814,253,958,2623,77.0,0.0,6.0,42.0,9.0,4.0,1.0,0.0,30.0,63.0,6.0,4.0,18.0,38.0,7.0,64.0,0.0,39.0,14.0,197.0,156.0,6.0,122.0,60.0,19.0,47.0,1709.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,25.0,10.0,0.0,1672.0,2.0,0.0,0.0,0.0,0.0,1409097327,55446123,20489.68,293728528,1111901937,1234085029,171118376,404733836
97,80209,0,2,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,808416,31810,11.75,168516,637911,708010,98172,232201
98,80210,2,59,21,112,270,13.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,36.0,17.0,0.0,3.0,27.0,2.0,10.0,203.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,165725280,6521050,2408.75,34545780,130771755,145142050,20125260,47601205
99,80220,2,414,143,325,1209,24.0,0.0,3.0,8.0,3.0,0.0,1.0,0.0,34.0,20.0,8.0,0.0,0.0,3.0,2.0,8.0,0.0,16.0,10.0,33.0,42.0,3.0,117.0,24.0,10.0,24.0,684.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,11.0,0.0,0.0,643.0,3.0,0.0,0.0,0.0,0.0,559423872,22012520,8131.0,116613072,441434412,489942920,67935024,160683092
